Run tabu parameter tuning
START FOR bqp250.1
Size shrunk from 250 to 250
Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
0 | 1 | 1 | Search | -42198 | -42198 | Global Improvement.
0 | 5 | 5 | Search | -39179 | -39179 | Global Improvement.
0 | 6 | 6 | Search | -39373 | -39373 | Global Improvement.
0 | 7 | 7 | Search | -39505 | -39505 | Global Improvement.
0 | 8 | 8 | Search | -39571 | -39571 | Global Improvement.
0 | 9 | 9 | Search | -39681 | -39681 | Global Improvement.
0 | 10 | 10 | Search | -39761 | -39761 | Global Improvement.
0 | 11 | 11 | Search | -39827 | -39827 | Global Improvement.
0 | 12 | 12 | Search | -39867 | -39867 | Global Improvement.
0 | 13 | 13 | Search | -39893 | -39893 | Global Improvement.
0 | 14 | 14 | Search | -39963 | -39963 | Global Improvement.
0 | 15 | 15 | Search | -40073 | -40073 | Global Improvement.
0 | 16 | 16 | Search | -40089 | -40089 | Global Improvement.
0 | 17 | 17 | Search | -40115 | -40115 | Global Improvement.
0 | 18 | 18 | Search | -40129 | -40129 | Global Improvement.
0 | 19 | 19 | Search | -40179 | -40179 | Global Improvement.
0 | 20 | 20 | Search | -40219 | -40219 | Global Improvement.
0 | 27 | 27 | Search | -40221 | -40221 | Global Improvement.
0 | 28 | 28 | Search | -40269 | -40269 | Global Improvement.
0 | 29 | 29 | Search | -40295 | -40295 | Global Improvement.
0 | 30 | 30 | Search | -40313 | -40313 | Global Improvement.
0 | 31 | 31 | Search | -40371 | -40371 | Global Improvement.
0 | 32 | 32 | Search | -40387 | -40387 | Global Improvement.
0 | 34 | 34 | Search | -40445 | -40445 | Global Improvement.
0 | 35 | 35 | Search | -40469 | -40469 | Global Improvement.
0 | 36 | 36 | Search | -40473 | -40473 | Global Improvement.
0 | 57 | 57 | Search | -40479 | -40479 | Global Improvement.
0 | 58 | 58 | Search | -40483 | -40483 | Global Improvement.
17 | 2560 | 2 | Diversification | -40497 | -40497 | Global Improvement.
17 | 2561 | 1 | Search | -40653 | -40653 | Global Improvement.
17 | 2562 | 2 | Search | -40715 | -40715 | Global Improvement.
70 | 10491 | 54 | Search | -40717 | -40717 | Global Improvement.
87 | 13003 | 12 | Diversification | -40721 | -40721 | Global Improvement.
87 | 13004 | 1 | Search | -40751 | -40751 | Global Improvement.
87 | 13005 | 2 | Search | -40785 | -40785 | Global Improvement.
410 | 60330 | 75 | Search | -40789 | -40789 | Global Improvement.
1135 | 168022 | 67 | Search | -40801 | -40801 | Global Improvement.
1135 | 168023 | 68 | Search | -40811 | -40811 | Global Improvement.
1135 | 168026 | 71 | Search | -40855 | -40855 | Global Improvement.
1135 | 168058 | 103 | Search | -40881 | -40881 | Global Improvement.
1135 | 168059 | 104 | Search | -40952 | -40952 | Global Improvement.
1135 | 168060 | 105 | Search | -41006 | -41006 | Global Improvement.
1135 | 168061 | 106 | Search | -41014 | -41014 | Global Improvement.

 Optimization finished in 2.16714823s. 
 Objective of best solution found: -41014Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
0 | 1 | 1 | Search | -38327 | -38327 | Global Improvement.
0 | 2 | 2 | Search | -38505 | -38505 | Global Improvement.
0 | 3 | 3 | Search | -38781 | -38781 | Global Improvement.
0 | 4 | 4 | Search | -38943 | -38943 | Global Improvement.
0 | 5 | 5 | Search | -39179 | -39179 | Global Improvement.
0 | 6 | 6 | Search | -39373 | -39373 | Global Improvement.
0 | 7 | 7 | Search | -39505 | -39505 | Global Improvement.
0 | 8 | 8 | Search | -39571 | -39571 | Global Improvement.
0 | 9 | 9 | Search | -39681 | -39681 | Global Improvement.
0 | 10 | 10 | Search | -39761 | -39761 | Global Improvement.
0 | 11 | 11 | Search | -39827 | -39827 | Global Improvement.
0 | 12 | 12 | Search | -39867 | -39867 | Global Improvement.
0 | 13 | 13 | Search | -39893 | -39893 | Global Improvement.
0 | 14 | 14 | Search | -39963 | -39963 | Global Improvement.
0 | 15 | 15 | Search | -40073 | -40073 | Global Improvement.
0 | 16 | 16 | Search | -40089 | -40089 | Global Improvement.
0 | 17 | 17 | Search | -40115 | -40115 | Global Improvement.
0 | 18 | 18 | Search | -40129 | -40129 | Global Improvement.
0 | 19 | 19 | Search | -40179 | -40179 | Global Improvement.
0 | 20 | 20 | Search | -40219 | -40219 | Global Improvement.
0 | 27 | 27 | Search | -40221 | -40221 | Global Improvement.
0 | 28 | 28 | Search | -40269 | -40269 | Global Improvement.
0 | 29 | 29 | Search | -40295 | -40295 | Global Improvement.
0 | 30 | 30 | Search | -40313 | -40313 | Global Improvement.
0 | 31 | 31 | Search | -40371 | -40371 | Global Improvement.
0 | 32 | 32 | Search | -40387 | -40387 | Global Improvement.
0 | 34 | 34 | Search | -40445 | -40445 | Global Improvement.
0 | 35 | 35 | Search | -40469 | -40469 | Global Improvement.
0 | 36 | 36 | Search | -40473 | -40473 | Global Improvement.
0 | 57 | 57 | Search | -40479 | -40479 | Global Improvement.
0 | 58 | 58 | Search | -40483 | -40483 | Global Improvement.
2 | 310 | 2 | Diversification | -40497 | -40497 | Global Improvement.
2 | 311 | 1 | Search | -40653 | -40653 | Global Improvement.
2 | 312 | 2 | Search | -40715 | -40715 | Global Improvement.
24 | 3402 | 90 | Search | -40717 | -40717 | Global Improvement.
26 | 3682 | 30 | Diversification | -40721 | -40721 | Global Improvement.
26 | 3683 | 1 | Search | -40751 | -40751 | Global Improvement.
26 | 3684 | 2 | Search | -40785 | -40785 | Global Improvement.
90 | 12455 | 146 | Search | -40786 | -40786 | Global Improvement.
90 | 12457 | 148 | Search | -40794 | -40794 | Global Improvement.
93 | 12854 | 22 | Search | -40858 | -40858 | Global Improvement.
93 | 12855 | 23 | Search | -40916 | -40916 | Global Improvement.
93 | 12856 | 24 | Search | -40942 | -40942 | Global Improvement.
93 | 12857 | 25 | Search | -40962 | -40962 | Global Improvement.
93 | 12861 | 29 | Search | -40996 | -40996 | Global Improvement.
93 | 12862 | 30 | Search | -41006 | -41006 | Global Improvement.
93 | 12863 | 31 | Search | -41014 | -41014 | Global Improvement.

 Optimization finished in 0.678527811s. 
 Objective of best solution found: -41014Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
0 | 1 | 1 | Search | -38327 | -38327 | Global Improvement.
0 | 2 | 2 | Search | -38505 | -38505 | Global Improvement.
0 | 3 | 3 | Search | -38781 | -38781 | Global Improvement.
0 | 4 | 4 | Search | -38943 | -38943 | Global Improvement.
0 | 5 | 5 | Search | -39179 | -39179 | Global Improvement.
0 | 6 | 6 | Search | -39373 | -39373 | Global Improvement.
0 | 7 | 7 | Search | -39505 | -39505 | Global Improvement.
0 | 8 | 8 | Search | -39571 | -39571 | Global Improvement.
0 | 9 | 9 | Search | -39681 | -39681 | Global Improvement.
0 | 10 | 10 | Search | -39761 | -39761 | Global Improvement.
0 | 11 | 11 | Search | -39827 | -39827 | Global Improvement.
0 | 12 | 12 | Search | -39867 | -39867 | Global Improvement.
0 | 13 | 13 | Search | -39893 | -39893 | Global Improvement.
0 | 14 | 14 | Search | -39963 | -39963 | Global Improvement.
0 | 15 | 15 | Search | -40073 | -40073 | Global Improvement.
0 | 16 | 16 | Search | -40089 | -40089 | Global Improvement.
0 | 17 | 17 | Search | -40115 | -40115 | Global Improvement.
0 | 18 | 18 | Search | -40129 | -40129 | Global Improvement.
0 | 19 | 19 | Search | -40179 | -40179 | Global Improvement.
0 | 20 | 20 | Search | -40219 | -40219 | Global Improvement.
0 | 27 | 27 | Search | -40221 | -40221 | Global Improvement.
0 | 28 | 28 | Search | -40269 | -40269 | Global Improvement.
0 | 29 | 29 | Search | -40295 | -40295 | Global Improvement.
0 | 30 | 30 | Search | -40313 | -40313 | Global Improvement.
0 | 31 | 31 | Search | -40371 | -40371 | Global Improvement.
0 | 32 | 32 | Search | -40387 | -40387 | Global Improvement.
0 | 34 | 34 | Search | -40445 | -40445 | Global Improvement.
0 | 35 | 35 | Search | -40469 | -40469 | Global Improvement.
0 | 36 | 36 | Search | -40473 | -40473 | Global Improvement.
0 | 57 | 57 | Search | -40479 | -40479 | Global Improvement.
0 | 58 | 58 | Search | -40483 | -40483 | Global Improvement.
2 | 310 | 2 | Diversification | -40497 | -40497 | Global Improvement.
2 | 311 | 1 | Search | -40653 | -40653 | Global Improvement.
2 | 312 | 2 | Search | -40715 | -40715 | Global Improvement.
18 | 2582 | 20 | Search | -40717 | -40717 | Global Improvement.
21 | 2982 | 25 | Search | -40751 | -40751 | Global Improvement.
21 | 2987 | 30 | Search | -40753 | -40753 | Global Improvement.
21 | 2988 | 31 | Search | -40763 | -40763 | Global Improvement.
21 | 2993 | 36 | Search | -40779 | -40779 | Global Improvement.
21 | 2994 | 37 | Search | -40789 | -40789 | Global Improvement.
27 | 3760 | 16 | Search | -40791 | -40791 | Global Improvement.
27 | 3761 | 17 | Search | -40807 | -40807 | Global Improvement.
28 | 4018 | 7 | Diversification | -40856 | -40856 | Global Improvement.
28 | 4019 | 1 | Search | -40910 | -40910 | Global Improvement.
28 | 4022 | 4 | Search | -40912 | -40912 | Global Improvement.
28 | 4023 | 5 | Search | -40922 | -40922 | Global Improvement.
30 | 4288 | 15 | Diversification | -40962 | -40962 | Global Improvement.
30 | 4293 | 5 | Search | -41004 | -41004 | Global Improvement.
30 | 4294 | 6 | Search | -41014 | -41014 | Global Improvement.

 Optimization finished in 0.245731148s. 
 Objective of best solution found: -41014Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
0 | 1 | 1 | Search | -38327 | -38327 | Global Improvement.
0 | 2 | 2 | Search | -38505 | -38505 | Global Improvement.
0 | 3 | 3 | Search | -38781 | -38781 | Global Improvement.
0 | 4 | 4 | Search | -38943 | -38943 | Global Improvement.
0 | 5 | 5 | Search | -39179 | -39179 | Global Improvement.
0 | 6 | 6 | Search | -39373 | -39373 | Global Improvement.
0 | 7 | 7 | Search | -39505 | -39505 | Global Improvement.
0 | 8 | 8 | Search | -39571 | -39571 | Global Improvement.
0 | 9 | 9 | Search | -39681 | -39681 | Global Improvement.
0 | 10 | 10 | Search | -39761 | -39761 | Global Improvement.
0 | 11 | 11 | Search | -39827 | -39827 | Global Improvement.
0 | 12 | 12 | Search | -39867 | -39867 | Global Improvement.
0 | 13 | 13 | Search | -39893 | -39893 | Global Improvement.
0 | 14 | 14 | Search | -39963 | -39963 | Global Improvement.
0 | 15 | 15 | Search | -40073 | -40073 | Global Improvement.
0 | 16 | 16 | Search | -40089 | -40089 | Global Improvement.
0 | 17 | 17 | Search | -40115 | -40115 | Global Improvement.
0 | 18 | 18 | Search | -40129 | -40129 | Global Improvement.
0 | 19 | 19 | Search | -40179 | -40179 | Global Improvement.
0 | 20 | 20 | Search | -40219 | -40219 | Global Improvement.
0 | 27 | 27 | Search | -40221 | -40221 | Global Improvement.
0 | 28 | 28 | Search | -40269 | -40269 | Global Improvement.
0 | 29 | 29 | Search | -40295 | -40295 | Global Improvement.
0 | 30 | 30 | Search | -40313 | -40313 | Global Improvement.
0 | 31 | 31 | Search | -40371 | -40371 | Global Improvement.
0 | 32 | 32 | Search | -40387 | -40387 | Global Improvement.
0 | 34 | 34 | Search | -40445 | -40445 | Global Improvement.
0 | 35 | 35 | Search | -40469 | -40469 | Global Improvement.
0 | 36 | 36 | Search | -40473 | -40473 | Global Improvement.
0 | 57 | 57 | Search | -40479 | -40479 | Global Improvement.
0 | 58 | 58 | Search | -40483 | -40483 | Global Improvement.
8 | 1310 | 2 | Diversification | -40497 | -40497 | Global Improvement.
8 | 1311 | 1 | Search | -40653 | -40653 | Global Improvement.
8 | 1312 | 2 | Search | -40715 | -40715 | Global Improvement.
75 | 10951 | 14 | Search | -40717 | -40717 | Global Improvement.
168 | 24708 | 7 | Search | -40721 | -40721 | Global Improvement.
168 | 24709 | 8 | Search | -40751 | -40751 | Global Improvement.
168 | 24710 | 9 | Search | -40785 | -40785 | Global Improvement.
347 | 50878 | 43 | Search | -40789 | -40789 | Global Improvement.
377 | 55016 | 13 | Search | -40801 | -40801 | Global Improvement.
377 | 55017 | 14 | Search | -40811 | -40811 | Global Improvement.
377 | 55020 | 17 | Search | -40855 | -40855 | Global Improvement.
377 | 55052 | 49 | Search | -40881 | -40881 | Global Improvement.
377 | 55053 | 50 | Search | -40952 | -40952 | Global Improvement.
377 | 55054 | 51 | Search | -41006 | -41006 | Global Improvement.
377 | 55055 | 52 | Search | -41014 | -41014 | Global Improvement.

 Optimization finished in 2.500392778s. 
 Objective of best solution found: -41014Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
0 | 1 | 1 | Search | -38327 | -38327 | Global Improvement.
0 | 2 | 2 | Search | -38505 | -38505 | Global Improvement.
0 | 3 | 3 | Search | -38781 | -38781 | Global Improvement.
0 | 4 | 4 | Search | -38943 | -38943 | Global Improvement.
0 | 5 | 5 | Search | -39179 | -39179 | Global Improvement.
0 | 6 | 6 | Search | -39373 | -39373 | Global Improvement.
0 | 7 | 7 | Search | -39505 | -39505 | Global Improvement.
0 | 8 | 8 | Search | -39571 | -39571 | Global Improvement.
0 | 9 | 9 | Search | -39681 | -39681 | Global Improvement.
0 | 10 | 10 | Search | -39761 | -39761 | Global Improvement.
0 | 11 | 11 | Search | -39827 | -39827 | Global Improvement.
0 | 12 | 12 | Search | -39867 | -39867 | Global Improvement.
0 | 13 | 13 | Search | -39893 | -39893 | Global Improvement.
0 | 14 | 14 | Search | -39963 | -39963 | Global Improvement.
0 | 15 | 15 | Search | -40073 | -40073 | Global Improvement.
0 | 16 | 16 | Search | -40089 | -40089 | Global Improvement.
0 | 17 | 17 | Search | -40115 | -40115 | Global Improvement.
0 | 18 | 18 | Search | -40129 | -40129 | Global Improvement.
0 | 19 | 19 | Search | -40179 | -40179 | Global Improvement.
0 | 20 | 20 | Search | -40219 | -40219 | Global Improvement.
0 | 27 | 27 | Search | -40221 | -40221 | Global Improvement.
0 | 28 | 28 | Search | -40269 | -40269 | Global Improvement.
0 | 29 | 29 | Search | -40295 | -40295 | Global Improvement.
0 | 30 | 30 | Search | -40313 | -40313 | Global Improvement.
0 | 31 | 31 | Search | -40371 | -40371 | Global Improvement.
0 | 32 | 32 | Search | -40387 | -40387 | Global Improvement.
0 | 34 | 34 | Search | -40445 | -40445 | Global Improvement.
0 | 35 | 35 | Search | -40469 | -40469 | Global Improvement.
0 | 36 | 36 | Search | -40473 | -40473 | Global Improvement.
0 | 57 | 57 | Search | -40479 | -40479 | Global Improvement.
0 | 58 | 58 | Search | -40483 | -40483 | Global Improvement.
8 | 1310 | 2 | Diversification | -40497 | -40497 | Global Improvement.
8 | 1311 | 1 | Search | -40653 | -40653 | Global Improvement.
8 | 1312 | 2 | Search | -40715 | -40715 | Global Improvement.
143 | 20663 | 101 | Search | -40723 | -40723 | Global Improvement.
281 | 39942 | 29 | Search | -40736 | -40736 | Global Improvement.
281 | 39943 | 30 | Search | -40786 | -40786 | Global Improvement.
282 | 40114 | 201 | Search | -40790 | -40790 | Global Improvement.
292 | 41571 | 82 | Search | -40792 | -40792 | Global Improvement.
292 | 41576 | 87 | Search | -40854 | -40854 | Global Improvement.
292 | 41577 | 88 | Search | -40876 | -40876 | Global Improvement.
416 | 59457 | 5 | Search | -40950 | -40950 | Global Improvement.
416 | 59458 | 6 | Search | -40996 | -40996 | Global Improvement.
670 | 96662 | 79 | Search | -41014 | -41014 | Global Improvement.

 Optimization finished in 1.296885696s. 
 Objective of best solution found: -41014Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
0 | 1 | 1 | Search | -38327 | -38327 | Global Improvement.
0 | 2 | 2 | Search | -38505 | -38505 | Global Improvement.
0 | 3 | 3 | Search | -38781 | -38781 | Global Improvement.
0 | 4 | 4 | Search | -38943 | -38943 | Global Improvement.
0 | 5 | 5 | Search | -39179 | -39179 | Global Improvement.
0 | 6 | 6 | Search | -39373 | -39373 | Global Improvement.
0 | 7 | 7 | Search | -39505 | -39505 | Global Improvement.
0 | 8 | 8 | Search | -39571 | -39571 | Global Improvement.
0 | 9 | 9 | Search | -39681 | -39681 | Global Improvement.
0 | 10 | 10 | Search | -39761 | -39761 | Global Improvement.
0 | 11 | 11 | Search | -39827 | -39827 | Global Improvement.
0 | 12 | 12 | Search | -39867 | -39867 | Global Improvement.
0 | 13 | 13 | Search | -39893 | -39893 | Global Improvement.
0 | 14 | 14 | Search | -39963 | -39963 | Global Improvement.
0 | 15 | 15 | Search | -40073 | -40073 | Global Improvement.
0 | 16 | 16 | Search | -40089 | -40089 | Global Improvement.
0 | 17 | 17 | Search | -40115 | -40115 | Global Improvement.
0 | 18 | 18 | Search | -40129 | -40129 | Global Improvement.
0 | 19 | 19 | Search | -40179 | -40179 | Global Improvement.
0 | 20 | 20 | Search | -40219 | -40219 | Global Improvement.
0 | 27 | 27 | Search | -40221 | -40221 | Global Improvement.
0 | 28 | 28 | Search | -40269 | -40269 | Global Improvement.
0 | 29 | 29 | Search | -40295 | -40295 | Global Improvement.
0 | 30 | 30 | Search | -40313 | -40313 | Global Improvement.
0 | 31 | 31 | Search | -40371 | -40371 | Global Improvement.
0 | 32 | 32 | Search | -40387 | -40387 | Global Improvement.
0 | 34 | 34 | Search | -40445 | -40445 | Global Improvement.
0 | 35 | 35 | Search | -40469 | -40469 | Global Improvement.
0 | 36 | 36 | Search | -40473 | -40473 | Global Improvement.
0 | 57 | 57 | Search | -40479 | -40479 | Global Improvement.
0 | 58 | 58 | Search | -40483 | -40483 | Global Improvement.
17 | 2560 | 2 | Diversification | -40497 | -40497 | Global Improvement.
17 | 2561 | 1 | Search | -40653 | -40653 | Global Improvement.
17 | 2562 | 2 | Search | -40715 | -40715 | Global Improvement.
89 | 13071 | 9 | Search | -40729 | -40729 | Global Improvement.
2653 | 388469 | 23 | Search | -40745 | -40745 | Global Improvement.
2653 | 388470 | 24 | Search | -40757 | -40757 | Global Improvement.
2653 | 388471 | 25 | Search | -40781 | -40781 | Global Improvement.
2653 | 388472 | 26 | Search | -40785 | -40785 | Global Improvement.

 Optimization finished in 6.684430732s. 
 Objective of best solution found: -40785Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
0 | 1 | 1 | Search | -38327 | -38327 | Global Improvement.
0 | 2 | 2 | Search | -38505 | -38505 | Global Improvement.
0 | 3 | 3 | Search | -38781 | -38781 | Global Improvement.
0 | 4 | 4 | Search | -38943 | -38943 | Global Improvement.
0 | 5 | 5 | Search | -39179 | -39179 | Global Improvement.
0 | 6 | 6 | Search | -39373 | -39373 | Global Improvement.
0 | 7 | 7 | Search | -39505 | -39505 | Global Improvement.
0 | 8 | 8 | Search | -39571 | -39571 | Global Improvement.
